0,0: 0 
1,1: 1 
2,2: 2 
3,3: 3 
4,4: 4 
5,5: 5 
6,6: 6 
7,7: 7 
8,8: 8 
9,9: 9 
97,97: Unknown 
98,98: No second antigen detected 
99,99: Not Tested 
201,201: 0201 
202,202: 0202 
301,301: 0301 
302,302: 0302 
303,303: 0303 
319,319: 0319 
401,401: 0401 
402,402: 0402 
501,501: 0501 
502,502: 0502 
601,601: 0601 
602,602: 0602 
603,603: 0603 
604,604: 0604 
609,609: 0609 
